ProductID;ListPrice;StandardCost;Color;Size;Weight;Style;class;BikeName;ModelName;SubName;CatName;UnitPrice;UnitPriceDiscount;OrderQty;SalesOrderID;TotalDue;SubTotal;TerritoryID;OrderDate;SellStartDate;SellEndDate
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;7;47447;63986,4097;56817,8354;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;1;47448;2381,7634;2112,5395;1;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;2;47449;12070,3168;10719,3352;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;1;47449;12070,3168;10719,3352;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;1;47449;12070,3168;10719,3352;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;4;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;3;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;1;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
850;59,99;24,7459;Black;L;NULL;"M ";NULL;Men's Sports Shorts, L;Men's;Shorts;Clothing;35,994;0,00;6;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;8;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
727;337,22;187,1571;Red;52;2.40;"U ";"L ";LL Road Frame - Red, 52;LL;Road Frames;Components;202,332;0,00;1;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;3;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;10;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
841;59,99;24,7459;Black;S;NULL;"M ";NULL;Men's Sports Shorts, S;Men's;Shorts;Clothing;35,994;0,00;5;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;3;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;1;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;2;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;4;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
853;74,99;30,9334;Black;M;NULL;"W ";NULL;Women's Tights, M;Women's;Tights;Clothing;44,994;0,00;6;47450;73470,90;65150,7457;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;189,7847;0,02;12;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;3;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;4;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;3;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
802;148,22;65,8097;NULL;NULL;NULL;NULL;"L ";LL Fork;LL;Forks;Components;88,932;0,00;3;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;3;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;5;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;6;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;4;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
830;348,76;185,8193;Black;40;2.77;"U ";"M ";ML Mountain Frame - Black, 40;ML;Mountain Frames;Components;209,256;0,00;3;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;8;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;56,2595;0,05;15;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;4;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;2;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
805;34,20;15,1848;NULL;NULL;NULL;NULL;"L ";LL Headset;LL;Headsets;Components;20,52;0,00;4;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;8;47451;114753,0264;101725,1038;10;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;1;47452;6832,903;6066,4671;1;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;2;47452;6832,903;6066,4671;1;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;1;47453;2563,1349;2269,2651;2;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;2;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;5;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;2;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
844;19,99;8,2459;NULL;NULL;NULL;NULL;NULL;Minipump;;Pumps;Accessories;11,994;0,00;3;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;1;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;1;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;4;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;2;47454;30881,7718;27429,5294;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;469,794;0,00;2;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;469,794;0,00;4;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
820;330,06;146,5466;Black;NULL;650.00;NULL;"H ";HL Road Front Wheel;HL;Wheels;Components;198,036;0,00;2;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;1466,01;0,00;4;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
768;782,99;486,7066;Black;44;18.77;"U ";"L ";Road-650 Black, 44;Road-650;Road Bikes;Bikes;469,794;0,00;5;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;469,794;0,00;3;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;1466,01;0,00;3;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
827;275,385;122,2709;Black;NULL;1000.00;NULL;"M ";ML Road Rear Wheel;ML;Wheels;Components;165,231;0,00;2;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;469,794;0,00;6;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
725;337,22;187,1571;Red;44;2.32;"U ";"L ";LL Road Frame - Red, 44;LL;Road Frames;Components;202,332;0,00;5;47455;126992,2202;112722,8945;5;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;1;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;1;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;2;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
805;34,20;15,1848;NULL;NULL;NULL;NULL;"L ";LL Headset;LL;Headsets;Components;20,52;0,00;1;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
830;348,76;185,8193;Black;40;2.77;"U ";"M ";ML Mountain Frame - Black, 40;ML;Mountain Frames;Components;209,256;0,00;3;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;3;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;2;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;4;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;4;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;1;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
802;148,22;65,8097;NULL;NULL;NULL;NULL;"L ";LL Fork;LL;Forks;Components;88,932;0,00;4;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;4;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;4;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;6;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;47456;54376,4439;48267,602;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;1;47457;5575,9343;4950,8203;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;1;47457;5575,9343;4950,8203;5;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
823;87,745;38,9588;Black;NULL;NULL;NULL;"L ";LL Mountain Rear Wheel;LL;Wheels;Components;52,647;0,00;3;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
802;148,22;65,8097;NULL;NULL;NULL;NULL;"L ";LL Fork;LL;Forks;Components;88,932;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
785;1079,99;598,4354;Black;38;25.35;"U ";"M ";Mountain-300 Black, 38;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
788;1079,99;598,4354;Black;48;26.42;"U ";"M ";Mountain-300 Black, 48;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
815;60,745;26,9708;Black;NULL;NULL;NULL;"L ";LL Mountain Front Wheel;LL;Wheels;Components;36,447;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
814;348,76;185,8193;Black;38;2.73;"U ";"M ";ML Mountain Frame - Black, 38;ML;Mountain Frames;Components;209,256;0,00;1;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
786;1079,99;598,4354;Black;40;25.77;"U ";"M ";Mountain-300 Black, 40;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;5;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
825;327,215;145,2835;Black;NULL;NULL;NULL;"H ";HL Mountain Rear Wheel;HL;Wheels;Components;196,329;0,00;6;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
817;300,215;133,2955;Black;NULL;NULL;NULL;"H ";HL Mountain Front Wheel;HL;Wheels;Components;180,129;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
807;124,73;55,3801;NULL;NULL;NULL;NULL;"H ";HL Headset;HL;Headsets;Components;74,838;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
787;1079,99;598,4354;Black;44;26.13;"U ";"M ";Mountain-300 Black, 44;Mountain-300;Mountain Bikes;Bikes;647,994;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
816;209,025;92,8071;Black;NULL;NULL;NULL;"M ";ML Mountain Front Wheel;ML;Wheels;Components;125,415;0,00;1;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
857;89,99;37,1209;Multi;L;NULL;"M ";NULL;Men's Bib-Shorts, L;Men's;Bib-Shorts;Clothing;53,994;0,00;1;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
805;34,20;15,1848;NULL;NULL;NULL;NULL;"L ";LL Headset;LL;Headsets;Components;20,52;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
831;348,76;185,8193;Black;44;2.81;"U ";"M ";ML Mountain Frame - Black, 44;ML;Mountain Frames;Components;209,256;0,00;6;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
830;348,76;185,8193;Black;40;2.77;"U ";"M ";ML Mountain Frame - Black, 40;ML;Mountain Frames;Components;209,256;0,00;2;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
806;102,29;45,4168;NULL;NULL;NULL;NULL;"M ";ML Headset;ML;Headsets;Components;61,374;0,00;6;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
804;229,49;101,8936;NULL;NULL;NULL;NULL;"H ";HL Fork;HL;Forks;Components;137,694;0,00;4;47458;62642,9228;55601,855;4;2012-07-31 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
759;782,99;486,7066;Red;58;19.79;"U ";"L ";Road-650 Red, 58;Road-650;Road Bikes;Bikes;782,99;0,00;1;47460;865,204;782,99;7;2012-07-31 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47464;2699,9018;2443,35;10;2012-08-01 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47471;2699,9018;2443,35;7;2012-08-02 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
764;782,99;486,7066;Red;52;19.42;"U ";"L ";Road-650 Red, 52;Road-650;Road Bikes;Bikes;782,99;0,00;1;47479;865,204;782,99;10;2012-08-03 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47482;2699,9018;2443,35;9;2012-08-03 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47489;2699,9018;2443,35;9;2012-08-05 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
766;782,99;486,7066;Black;60;19.90;"U ";"L ";Road-650 Black, 60;Road-650;Road Bikes;Bikes;782,99;0,00;1;47492;865,204;782,99;7;2012-08-06 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47495;2699,9018;2443,35;8;2012-08-07 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47497;2699,9018;2443,35;7;2012-08-07 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47508;2699,9018;2443,35;9;2012-08-08 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47509;2699,9018;2443,35;9;2012-08-08 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
789;2443,35;1518,7864;Red;44;14.77;"U ";"H ";Road-250 Red, 44;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47513;2699,9018;2443,35;8;2012-08-09 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
767;782,99;486,7066;Black;62;20.00;"U ";"L ";Road-650 Black, 62;Road-650;Road Bikes;Bikes;782,99;0,00;1;47519;865,204;782,99;9;2012-08-09 00:00:00.000;2011-05-31 00:00:00.000;2013-05-29 00:00:00.000
791;2443,35;1518,7864;Red;52;15.42;"U ";"H ";Road-250 Red, 52;Road-250;Road Bikes;Bikes;2443,35;0,00;1;47524;2699,9018;2443,35;9;2012-08-10 00:00:00.000;2012-05-30 00:00:00.000;2013-05-29 00:00:00.000
