Name;Color;Size;UnitPriceDiscount;MonthsFromMay;MonthOfSale;YearsOfAveliability;Weight;Class;StanstadCost;ListPrice;FinalSellPrice;PriceToCost;OrdersQuantity;YearsOfAnalyze
Mountain Bikes;Silver;38;0,00;12;5;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;84;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;1;6;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;81;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;2;7;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;85;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;3;8;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;66;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;4;9;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;68;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;5;10;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;72;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;6;11;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;38;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;7;12;1;23.35;"H ";1265,6195;2319,99;1391,994;1,0998;60;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;8;1;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;36;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;9;2;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;32;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;10;3;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;46;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;11;4;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;47;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;12;5;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;60;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;1;6;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;34;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;2;7;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;20;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;3;8;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;24;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;4;9;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;28;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;5;10;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;32;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;6;11;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;28;06.2013-06.2014
Mountain Bikes;Silver;38;0,00;7;12;1;23.35;"H ";1265,6195;2319,99;2319,99;1,833;31;06.2013-06.2014
Mountain Bikes;Silver;40;0,40;10;3;0;27.35;"L ";308,2179;564,99;67,7988;0,2199;35;06.2013-06.2014
Mountain Bikes;Silver;40;0,40;12;5;0;27.35;"L ";308,2179;564,99;67,7988;0,2199;30;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;8;1;0;27.35;"L ";308,2179;564,99;338,994;1,0998;24;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;10;3;0;27.35;"L ";308,2179;564,99;338,994;1,0998;17;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;1;6;0;27.35;"L ";308,2179;564,99;338,994;1,0998;53;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;2;7;0;27.35;"L ";308,2179;564,99;338,994;1,0998;57;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;3;8;0;27.35;"L ";308,2179;564,99;338,994;1,0998;25;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;4;9;0;27.35;"L ";308,2179;564,99;338,994;1,0998;49;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;5;10;0;27.35;"L ";308,2179;564,99;338,994;1,0998;47;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;6;11;0;27.35;"L ";308,2179;564,99;338,994;1,0998;10;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;7;12;0;27.35;"L ";308,2179;564,99;338,994;1,0998;22;06.2013-06.2014
Mountain Bikes;Silver;40;0,02;1;6;0;26.77;"M ";419,7784;769,49;437,3781;1,0419;11;06.2013-06.2014
Mountain Bikes;Silver;40;0,02;4;9;0;26.77;"M ";419,7784;769,49;437,3781;1,0419;12;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;8;1;0;26.77;"M ";419,7784;769,49;461,694;1,0998;22;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;10;3;0;26.77;"M ";419,7784;769,49;461,694;1,0998;85;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;12;5;0;26.77;"M ";419,7784;769,49;461,694;1,0998;28;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;1;6;0;26.77;"M ";419,7784;769,49;461,694;1,0998;56;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;2;7;0;26.77;"M ";419,7784;769,49;461,694;1,0998;51;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;3;8;0;26.77;"M ";419,7784;769,49;461,694;1,0998;29;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;4;9;0;26.77;"M ";419,7784;769,49;461,694;1,0998;38;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;5;10;0;26.77;"M ";419,7784;769,49;461,694;1,0998;50;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;6;11;0;26.77;"M ";419,7784;769,49;461,694;1,0998;31;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;7;12;0;26.77;"M ";419,7784;769,49;461,694;1,0998;45;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;8;1;0;27.35;"L ";308,2179;564,99;564,99;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;9;2;0;27.35;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;10;3;0;27.35;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;11;4;0;27.35;"L ";308,2179;564,99;564,99;1,833;7;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;12;5;0;27.35;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;1;6;0;27.35;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;2;7;0;27.35;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;3;8;0;27.35;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;4;9;0;27.35;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;5;10;0;27.35;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;6;11;0;27.35;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;7;12;0;27.35;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;8;1;0;26.77;"M ";419,7784;769,49;769,49;1,833;12;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;9;2;0;26.77;"M ";419,7784;769,49;769,49;1,833;15;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;10;3;0;26.77;"M ";419,7784;769,49;769,49;1,833;16;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;11;4;0;26.77;"M ";419,7784;769,49;769,49;1,833;9;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;0;5;0;26.77;"M ";419,7784;769,49;769,49;1,833;16;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;1;6;0;26.77;"M ";419,7784;769,49;769,49;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;2;7;0;26.77;"M ";419,7784;769,49;769,49;1,833;9;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;3;8;0;26.77;"M ";419,7784;769,49;769,49;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;4;9;0;26.77;"M ";419,7784;769,49;769,49;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;5;10;0;26.77;"M ";419,7784;769,49;769,49;1,833;7;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;6;11;0;26.77;"M ";419,7784;769,49;769,49;1,833;16;06.2013-06.2014
Mountain Bikes;Silver;40;0,00;7;12;0;26.77;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;42;0,40;10;3;0;27.77;"L ";308,2179;564,99;67,7988;0,2199;45;06.2013-06.2014
Mountain Bikes;Silver;42;0,40;12;5;0;27.77;"L ";308,2179;564,99;67,7988;0,2199;40;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;0;27.77;"L ";308,2179;564,99;338,994;1,0998;22;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;0;27.77;"L ";308,2179;564,99;338,994;1,0998;23;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;0;27.77;"L ";308,2179;564,99;338,994;1,0998;47;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;0;27.77;"L ";308,2179;564,99;338,994;1,0998;44;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;0;27.77;"L ";308,2179;564,99;338,994;1,0998;34;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;0;27.77;"L ";308,2179;564,99;338,994;1,0998;47;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;0;27.77;"L ";308,2179;564,99;338,994;1,0998;40;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;0;27.77;"L ";308,2179;564,99;338,994;1,0998;12;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;0;27.77;"L ";308,2179;564,99;338,994;1,0998;22;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;0;27.13;"M ";419,7784;769,49;461,694;1,0998;23;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;0;27.13;"M ";419,7784;769,49;461,694;1,0998;34;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;12;5;0;27.13;"M ";419,7784;769,49;461,694;1,0998;28;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;0;27.13;"M ";419,7784;769,49;461,694;1,0998;17;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;0;27.13;"M ";419,7784;769,49;461,694;1,0998;28;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;0;27.13;"M ";419,7784;769,49;461,694;1,0998;23;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;0;27.13;"M ";419,7784;769,49;461,694;1,0998;19;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;0;27.13;"M ";419,7784;769,49;461,694;1,0998;24;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;0;27.13;"M ";419,7784;769,49;461,694;1,0998;10;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;0;27.13;"M ";419,7784;769,49;461,694;1,0998;30;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;0;27.77;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;9;2;0;27.77;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;0;27.77;"L ";308,2179;564,99;564,99;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;11;4;0;27.77;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;12;5;0;27.77;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;0;27.77;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;0;27.77;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;0;27.77;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;0;27.77;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;0;27.77;"L ";308,2179;564,99;564,99;1,833;7;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;0;27.77;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;0;27.77;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;0;27.13;"M ";419,7784;769,49;769,49;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;9;2;0;27.13;"M ";419,7784;769,49;769,49;1,833;13;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;0;27.13;"M ";419,7784;769,49;769,49;1,833;9;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;11;4;0;27.13;"M ";419,7784;769,49;769,49;1,833;16;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;12;5;0;27.13;"M ";419,7784;769,49;769,49;1,833;24;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;0;27.13;"M ";419,7784;769,49;769,49;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;0;27.13;"M ";419,7784;769,49;769,49;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;0;27.13;"M ";419,7784;769,49;769,49;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;0;27.13;"M ";419,7784;769,49;769,49;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;0;27.13;"M ";419,7784;769,49;769,49;1,833;9;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;0;27.13;"M ";419,7784;769,49;769,49;1,833;17;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;0;27.13;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;42;0,05;7;12;1;23.77;"H ";1265,6195;2319,99;1212,1948;0,9577;17;06.2013-06.2014
Mountain Bikes;Silver;42;0,02;10;3;1;23.77;"H ";1265,6195;2319,99;1318,6823;1,0419;22;06.2013-06.2014
Mountain Bikes;Silver;42;0,02;1;6;1;23.77;"H ";1265,6195;2319,99;1318,6823;1,0419;11;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;52;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;113;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;12;5;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;54;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;85;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;69;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;49;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;53;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;71;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;32;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;1;23.77;"H ";1265,6195;2319,99;1391,994;1,0998;55;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;8;1;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;36;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;9;2;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;31;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;10;3;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;36;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;11;4;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;44;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;12;5;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;50;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;1;6;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;22;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;2;7;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;18;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;3;8;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;33;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;4;9;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;26;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;5;10;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;25;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;6;11;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;38;06.2013-06.2014
Mountain Bikes;Silver;42;0,00;7;12;1;23.77;"H ";1265,6195;2319,99;2319,99;1,833;30;06.2013-06.2014
Mountain Bikes;Silver;44;0,40;10;3;0;28.13;"L ";308,2179;564,99;67,7988;0,2199;35;06.2013-06.2014
Mountain Bikes;Silver;44;0,40;12;5;0;28.13;"L ";308,2179;564,99;67,7988;0,2199;22;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;8;1;0;28.13;"L ";308,2179;564,99;338,994;1,0998;20;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;10;3;0;28.13;"L ";308,2179;564,99;338,994;1,0998;19;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;1;6;0;28.13;"L ";308,2179;564,99;338,994;1,0998;41;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;2;7;0;28.13;"L ";308,2179;564,99;338,994;1,0998;54;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;3;8;0;28.13;"L ";308,2179;564,99;338,994;1,0998;16;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;4;9;0;28.13;"L ";308,2179;564,99;338,994;1,0998;45;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;5;10;0;28.13;"L ";308,2179;564,99;338,994;1,0998;30;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;6;11;0;28.13;"L ";308,2179;564,99;338,994;1,0998;11;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;7;12;0;28.13;"L ";308,2179;564,99;338,994;1,0998;25;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;8;1;0;28.13;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;9;2;0;28.13;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;10;3;0;28.13;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;11;4;0;28.13;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;12;5;0;28.13;"L ";308,2179;564,99;564,99;1,833;6;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;1;6;0;28.13;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;2;7;0;28.13;"L ";308,2179;564,99;564,99;1,833;1;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;3;8;0;28.13;"L ";308,2179;564,99;564,99;1,833;2;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;4;9;0;28.13;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;5;10;0;28.13;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;6;11;0;28.13;"L ";308,2179;564,99;564,99;1,833;4;06.2013-06.2014
Mountain Bikes;Silver;44;0,00;7;12;0;28.13;"L ";308,2179;564,99;564,99;1,833;3;06.2013-06.2014
Mountain Bikes;Silver;46;0,02;1;6;0;27.42;"M ";419,7784;769,49;437,3781;1,0419;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;8;1;0;27.42;"M ";419,7784;769,49;461,694;1,0998;33;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;10;3;0;27.42;"M ";419,7784;769,49;461,694;1,0998;33;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;12;5;0;27.42;"M ";419,7784;769,49;461,694;1,0998;33;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;1;6;0;27.42;"M ";419,7784;769,49;461,694;1,0998;13;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;2;7;0;27.42;"M ";419,7784;769,49;461,694;1,0998;21;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;3;8;0;27.42;"M ";419,7784;769,49;461,694;1,0998;19;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;4;9;0;27.42;"M ";419,7784;769,49;461,694;1,0998;19;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;5;10;0;27.42;"M ";419,7784;769,49;461,694;1,0998;28;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;6;11;0;27.42;"M ";419,7784;769,49;461,694;1,0998;15;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;7;12;0;27.42;"M ";419,7784;769,49;461,694;1,0998;18;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;8;1;0;27.42;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;9;2;0;27.42;"M ";419,7784;769,49;769,49;1,833;10;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;10;3;0;27.42;"M ";419,7784;769,49;769,49;1,833;23;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;11;4;0;27.42;"M ";419,7784;769,49;769,49;1,833;18;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;12;5;0;27.42;"M ";419,7784;769,49;769,49;1,833;13;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;1;6;0;27.42;"M ";419,7784;769,49;769,49;1,833;7;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;2;7;0;27.42;"M ";419,7784;769,49;769,49;1,833;8;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;3;8;0;27.42;"M ";419,7784;769,49;769,49;1,833;5;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;4;9;0;27.42;"M ";419,7784;769,49;769,49;1,833;10;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;5;10;0;27.42;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;6;11;0;27.42;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;7;12;0;27.42;"M ";419,7784;769,49;769,49;1,833;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,02;10;3;1;24.13;"H ";1265,6195;2319,99;1318,6823;1,0419;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,02;1;6;1;24.13;"H ";1265,6195;2319,99;1318,6823;1,0419;11;06.2013-06.2014
Mountain Bikes;Silver;46;0,02;7;12;1;24.13;"H ";1265,6195;2319,99;1318,6823;1,0419;14;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;8;1;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;51;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;10;3;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;94;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;12;5;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;69;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;1;6;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;72;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;2;7;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;72;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;3;8;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;41;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;4;9;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;70;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;5;10;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;62;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;6;11;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;35;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;7;12;1;24.13;"H ";1265,6195;2319,99;1391,994;1,0998;50;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;8;1;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;43;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;9;2;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;32;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;10;3;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;33;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;11;4;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;55;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;0;5;0;24.13;"H ";1265,6195;2319,99;2319,99;1,833;43;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;1;6;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;15;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;2;7;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;15;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;3;8;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;24;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;4;9;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;25;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;5;10;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;31;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;6;11;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;40;06.2013-06.2014
Mountain Bikes;Silver;46;0,00;7;12;1;24.13;"H ";1265,6195;2319,99;2319,99;1,833;43;06.2013-06.2014
Mountain Bikes;Silver;48;0,40;10;3;0;28.42;"L ";308,2179;564,99;67,7988;0,2199;47;06.2013-06.2014
Mountain Bikes;Silver;48;0,40;12;5;0;28.42;"L ";308,2179;564,99;67,7988;0,2199;39;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;8;1;0;28.42;"L ";308,2179;564,99;338,994;1,0998;15;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;10;3;0;28.42;"L ";308,2179;564,99;338,994;1,0998;16;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;1;6;0;28.42;"L ";308,2179;564,99;338,994;1,0998;49;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;2;7;0;28.42;"L ";308,2179;564,99;338,994;1,0998;54;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;3;8;0;28.42;"L ";308,2179;564,99;338,994;1,0998;26;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;4;9;0;28.42;"L ";308,2179;564,99;338,994;1,0998;54;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;5;10;0;28.42;"L ";308,2179;564,99;338,994;1,0998;42;06.2013-06.2014
Mountain Bikes;Silver;48;0,00;6;11;0;28.42;"L ";308,2179;564,99;338,994;1,0998;12;06.2013-06.2014
