Name;Color;Size;UnitPriceDiscount;MonthsFromMay;MonthOfSale;YearsOfAveliability;Weight;Class;StanstadCost;ListPrice;FinalSellPrice;PriceToCost;OrdersQuantity;YearsOfAnalyze
Road Bikes;Black;52;0,00;10;3;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;66;06.2011-06.2012
Road Bikes;Black;52;0,00;11;4;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;58;06.2011-06.2012
Road Bikes;Black;52;0,00;0;5;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;29;06.2011-06.2012
Road Bikes;Black;52;0,00;2;7;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;70;06.2011-06.2012
Road Bikes;Black;52;0,00;3;8;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;83;06.2011-06.2012
Road Bikes;Black;52;0,00;5;10;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;139;06.2011-06.2012
Road Bikes;Black;52;0,00;7;12;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;35;06.2011-06.2012
Road Bikes;Black;52;0,00;8;1;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;52;0,00;9;2;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;52;0,00;10;3;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;52;0,00;11;4;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;52;0,00;12;5;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;5;06.2011-06.2012
Road Bikes;Black;52;0,00;1;6;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;52;0,00;2;7;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;5;06.2011-06.2012
Road Bikes;Black;52;0,00;5;10;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;6;06.2011-06.2012
Road Bikes;Black;52;0,00;6;11;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Black;52;0,00;7;12;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;58;0,00;8;1;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;100;06.2011-06.2012
Road Bikes;Black;58;0,00;9;2;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;37;06.2011-06.2012
Road Bikes;Black;58;0,00;10;3;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;74;06.2011-06.2012
Road Bikes;Black;58;0,00;11;4;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;48;06.2011-06.2012
Road Bikes;Black;58;0,00;0;5;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;30;06.2011-06.2012
Road Bikes;Black;58;0,00;2;7;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;47;06.2011-06.2012
Road Bikes;Black;58;0,00;3;8;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;70;06.2011-06.2012
Road Bikes;Black;58;0,00;5;10;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;116;06.2011-06.2012
Road Bikes;Black;58;0,00;7;12;0;19.79;"L ";486,7066;782,99;419,4589;0,8618;38;06.2011-06.2012
Road Bikes;Black;58;0,00;8;1;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;58;0,00;9;2;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;58;0,00;10;3;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;58;0,00;12;5;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;58;0,00;1;6;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;58;0,00;4;9;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;58;0,00;5;10;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;58;0,00;6;11;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Black;58;0,00;7;12;0;19.79;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;60;0,00;8;1;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;70;06.2011-06.2012
Road Bikes;Black;60;0,00;9;2;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;27;06.2011-06.2012
Road Bikes;Black;60;0,00;10;3;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;40;06.2011-06.2012
Road Bikes;Black;60;0,00;11;4;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;27;06.2011-06.2012
Road Bikes;Black;60;0,00;0;5;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;11;06.2011-06.2012
Road Bikes;Black;60;0,00;2;7;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;15;06.2011-06.2012
Road Bikes;Black;60;0,00;3;8;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;47;06.2011-06.2012
Road Bikes;Black;60;0,00;5;10;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;65;06.2011-06.2012
Road Bikes;Black;60;0,00;7;12;0;19.90;"L ";486,7066;782,99;419,4589;0,8618;17;06.2011-06.2012
Road Bikes;Black;60;0,00;8;1;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;9;2;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;60;0,00;10;3;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;11;4;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;6;06.2011-06.2012
Road Bikes;Black;60;0,00;12;5;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;2;7;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;3;8;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;4;9;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;60;0,00;5;10;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;60;0,00;6;11;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;60;0,00;7;12;0;19.90;"L ";486,7066;782,99;699,0982;1,4363;5;06.2011-06.2012
Road Bikes;Black;62;0,00;8;1;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;43;06.2011-06.2012
Road Bikes;Black;62;0,00;9;2;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;10;06.2011-06.2012
Road Bikes;Black;62;0,00;10;3;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;34;06.2011-06.2012
Road Bikes;Black;62;0,00;11;4;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;15;06.2011-06.2012
Road Bikes;Black;62;0,00;3;8;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;13;06.2011-06.2012
Road Bikes;Black;62;0,00;5;10;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;51;06.2011-06.2012
Road Bikes;Black;62;0,00;7;12;0;20.00;"L ";486,7066;782,99;419,4589;0,8618;9;06.2011-06.2012
Road Bikes;Black;62;0,00;8;1;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;62;0,00;9;2;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;62;0,00;11;4;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;62;0,00;0;5;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;62;0,00;1;6;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;62;0,00;2;7;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;62;0,00;3;8;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Black;62;0,00;4;9;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Black;62;0,00;5;10;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Black;62;0,00;6;11;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Black;62;0,00;7;12;0;20.00;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;44;0,00;8;1;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;128;06.2011-06.2012
Road Bikes;Red;44;0,00;9;2;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;57;06.2011-06.2012
Road Bikes;Red;44;0,00;10;3;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;68;06.2011-06.2012
Road Bikes;Red;44;0,00;11;4;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;66;06.2011-06.2012
Road Bikes;Red;44;0,00;0;5;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;44;06.2011-06.2012
Road Bikes;Red;44;0,00;2;7;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;64;06.2011-06.2012
Road Bikes;Red;44;0,00;3;8;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;85;06.2011-06.2012
Road Bikes;Red;44;0,00;5;10;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;154;06.2011-06.2012
Road Bikes;Red;44;0,00;7;12;0;18.77;"L ";486,7066;782,99;419,4589;0,8618;39;06.2011-06.2012
Road Bikes;Red;44;0,00;8;1;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;9;2;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;10;3;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;44;0,00;11;4;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;12;5;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;44;0,00;1;6;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;3;8;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;44;0,00;4;9;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;5;10;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;7;12;0;18.77;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;44;0,00;8;1;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;64;06.2011-06.2012
Road Bikes;Red;44;0,00;9;2;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;23;06.2011-06.2012
Road Bikes;Red;44;0,00;10;3;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;46;06.2011-06.2012
Road Bikes;Red;44;0,00;11;4;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;33;06.2011-06.2012
Road Bikes;Red;44;0,00;0;5;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;14;06.2011-06.2012
Road Bikes;Red;44;0,00;2;7;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;21;06.2011-06.2012
Road Bikes;Red;44;0,00;3;8;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;40;06.2011-06.2012
Road Bikes;Red;44;0,00;5;10;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;82;06.2011-06.2012
Road Bikes;Red;44;0,00;7;12;0;16.77;"M ";884,7083;1457,99;874,794;0,9887;23;06.2011-06.2012
Road Bikes;Red;44;0,00;8;1;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;44;06.2011-06.2012
Road Bikes;Red;44;0,00;9;2;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;10;06.2011-06.2012
Road Bikes;Red;44;0,00;10;3;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;25;06.2011-06.2012
Road Bikes;Red;44;0,00;11;4;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;17;06.2011-06.2012
Road Bikes;Red;44;0,00;3;8;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;10;06.2011-06.2012
Road Bikes;Red;44;0,00;5;10;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;42;06.2011-06.2012
Road Bikes;Red;44;0,00;7;12;0;13.77;"H ";2171,2942;3578,27;2146,962;0,9887;8;06.2011-06.2012
Road Bikes;Red;44;0,00;8;1;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;22;06.2011-06.2012
Road Bikes;Red;44;0,00;9;2;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;28;06.2011-06.2012
Road Bikes;Red;44;0,00;10;3;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;28;06.2011-06.2012
Road Bikes;Red;44;0,00;11;4;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;24;06.2011-06.2012
Road Bikes;Red;44;0,00;12;5;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;21;06.2011-06.2012
Road Bikes;Red;44;0,00;1;6;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;44;0,00;2;7;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;15;06.2011-06.2012
Road Bikes;Red;44;0,00;3;8;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;24;06.2011-06.2012
Road Bikes;Red;44;0,00;4;9;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;21;06.2011-06.2012
Road Bikes;Red;44;0,00;5;10;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;44;0,00;6;11;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;34;06.2011-06.2012
Road Bikes;Red;44;0,00;7;12;0;13.77;"H ";2171,2942;3578,27;3578,27;1,6479;17;06.2011-06.2012
Road Bikes;Red;48;0,00;8;1;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;109;06.2011-06.2012
Road Bikes;Red;48;0,00;9;2;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;33;06.2011-06.2012
Road Bikes;Red;48;0,00;10;3;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;75;06.2011-06.2012
Road Bikes;Red;48;0,00;11;4;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;51;06.2011-06.2012
Road Bikes;Red;48;0,00;0;5;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;20;06.2011-06.2012
Road Bikes;Red;48;0,00;2;7;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;53;06.2011-06.2012
Road Bikes;Red;48;0,00;3;8;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;72;06.2011-06.2012
Road Bikes;Red;48;0,00;5;10;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;119;06.2011-06.2012
Road Bikes;Red;48;0,00;7;12;0;19.13;"L ";486,7066;782,99;419,4589;0,8618;29;06.2011-06.2012
Road Bikes;Red;48;0,00;8;1;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;48;0,00;9;2;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;10;3;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;11;4;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;48;0,00;12;5;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;5;06.2011-06.2012
Road Bikes;Red;48;0,00;1;6;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;2;7;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;3;8;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;48;0,00;4;9;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;5;10;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;48;0,00;6;11;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;48;0,00;7;12;0;19.13;"L ";486,7066;782,99;699,0982;1,4363;4;06.2011-06.2012
Road Bikes;Red;48;0,00;8;1;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;46;06.2011-06.2012
Road Bikes;Red;48;0,00;9;2;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;6;06.2011-06.2012
Road Bikes;Red;48;0,00;10;3;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;30;06.2011-06.2012
Road Bikes;Red;48;0,00;11;4;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;16;06.2011-06.2012
Road Bikes;Red;48;0,00;3;8;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;9;06.2011-06.2012
Road Bikes;Red;48;0,00;5;10;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;43;06.2011-06.2012
Road Bikes;Red;48;0,00;7;12;0;17.13;"M ";884,7083;1457,99;874,794;0,9887;6;06.2011-06.2012
Road Bikes;Red;48;0,00;8;1;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;46;06.2011-06.2012
Road Bikes;Red;48;0,00;9;2;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;9;06.2011-06.2012
Road Bikes;Red;48;0,00;10;3;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;28;06.2011-06.2012
Road Bikes;Red;48;0,00;11;4;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;15;06.2011-06.2012
Road Bikes;Red;48;0,00;3;8;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;10;06.2011-06.2012
Road Bikes;Red;48;0,00;5;10;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;42;06.2011-06.2012
Road Bikes;Red;48;0,00;7;12;0;14.13;"H ";2171,2942;3578,27;2146,962;0,9887;6;06.2011-06.2012
Road Bikes;Red;48;0,00;8;1;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;35;06.2011-06.2012
Road Bikes;Red;48;0,00;9;2;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;48;0,00;10;3;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;41;06.2011-06.2012
Road Bikes;Red;48;0,00;11;4;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;25;06.2011-06.2012
Road Bikes;Red;48;0,00;12;5;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;25;06.2011-06.2012
Road Bikes;Red;48;0,00;1;6;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;28;06.2011-06.2012
Road Bikes;Red;48;0,00;2;7;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;18;06.2011-06.2012
Road Bikes;Red;48;0,00;3;8;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;29;06.2011-06.2012
Road Bikes;Red;48;0,00;4;9;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;48;0,00;5;10;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;15;06.2011-06.2012
Road Bikes;Red;48;0,00;6;11;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;40;06.2011-06.2012
Road Bikes;Red;48;0,00;7;12;0;14.13;"H ";2171,2942;3578,27;3578,27;1,6479;26;06.2011-06.2012
Road Bikes;Red;52;0,00;8;1;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;65;06.2011-06.2012
Road Bikes;Red;52;0,00;9;2;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;20;06.2011-06.2012
Road Bikes;Red;52;0,00;10;3;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;47;06.2011-06.2012
Road Bikes;Red;52;0,00;11;4;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;30;06.2011-06.2012
Road Bikes;Red;52;0,00;0;5;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;14;06.2011-06.2012
Road Bikes;Red;52;0,00;2;7;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;15;06.2011-06.2012
Road Bikes;Red;52;0,00;3;8;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;34;06.2011-06.2012
Road Bikes;Red;52;0,00;5;10;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;75;06.2011-06.2012
Road Bikes;Red;52;0,00;7;12;0;19.42;"L ";486,7066;782,99;419,4589;0,8618;22;06.2011-06.2012
Road Bikes;Red;52;0,00;8;1;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;52;0,00;9;2;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;52;0,00;10;3;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;52;0,00;11;4;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;52;0,00;12;5;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;52;0,00;1;6;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;52;0,00;3;8;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;52;0,00;4;9;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;2;06.2011-06.2012
Road Bikes;Red;52;0,00;5;10;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;3;06.2011-06.2012
Road Bikes;Red;52;0,00;6;11;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;52;0,00;7;12;0;19.42;"L ";486,7066;782,99;699,0982;1,4363;1;06.2011-06.2012
Road Bikes;Red;52;0,00;8;1;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;130;06.2011-06.2012
Road Bikes;Red;52;0,00;9;2;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;46;06.2011-06.2012
Road Bikes;Red;52;0,00;10;3;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;81;06.2011-06.2012
Road Bikes;Red;52;0,00;11;4;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;64;06.2011-06.2012
Road Bikes;Red;52;0,00;0;5;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;46;06.2011-06.2012
Road Bikes;Red;52;0,00;2;7;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;72;06.2011-06.2012
Road Bikes;Red;52;0,00;3;8;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;77;06.2011-06.2012
Road Bikes;Red;52;0,00;5;10;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;157;06.2011-06.2012
Road Bikes;Red;52;0,00;7;12;0;17.42;"M ";884,7083;1457,99;874,794;0,9887;37;06.2011-06.2012
Road Bikes;Red;52;0,00;8;1;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;43;06.2011-06.2012
Road Bikes;Red;52;0,00;9;2;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;8;06.2011-06.2012
Road Bikes;Red;52;0,00;10;3;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;25;06.2011-06.2012
Road Bikes;Red;52;0,00;11;4;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;19;06.2011-06.2012
Road Bikes;Red;52;0,00;3;8;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;8;06.2011-06.2012
Road Bikes;Red;52;0,00;5;10;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;44;06.2011-06.2012
Road Bikes;Red;52;0,00;7;12;0;14.42;"H ";2171,2942;3578,27;2146,962;0,9887;9;06.2011-06.2012
Road Bikes;Red;52;0,00;8;1;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;37;06.2011-06.2012
Road Bikes;Red;52;0,00;9;2;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;21;06.2011-06.2012
Road Bikes;Red;52;0,00;10;3;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;27;06.2011-06.2012
Road Bikes;Red;52;0,00;11;4;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;52;0,00;12;5;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;52;0,00;1;6;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;12;06.2011-06.2012
Road Bikes;Red;52;0,00;2;7;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;21;06.2011-06.2012
Road Bikes;Red;52;0,00;3;8;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;25;06.2011-06.2012
Road Bikes;Red;52;0,00;4;9;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;18;06.2011-06.2012
Road Bikes;Red;52;0,00;5;10;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;31;06.2011-06.2012
Road Bikes;Red;52;0,00;6;11;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;25;06.2011-06.2012
Road Bikes;Red;52;0,00;7;12;0;14.42;"H ";2171,2942;3578,27;3578,27;1,6479;23;06.2011-06.2012
Road Bikes;Red;56;0,00;8;1;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;71;06.2011-06.2012
Road Bikes;Red;56;0,00;9;2;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;26;06.2011-06.2012
Road Bikes;Red;56;0,00;10;3;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;52;06.2011-06.2012
Road Bikes;Red;56;0,00;11;4;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;24;06.2011-06.2012
Road Bikes;Red;56;0,00;0;5;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;14;06.2011-06.2012
Road Bikes;Red;56;0,00;2;7;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;38;06.2011-06.2012
Road Bikes;Red;56;0,00;3;8;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;49;06.2011-06.2012
Road Bikes;Red;56;0,00;5;10;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;77;06.2011-06.2012
Road Bikes;Red;56;0,00;7;12;0;14.68;"H ";2171,2942;3578,27;2146,962;0,9887;18;06.2011-06.2012
Road Bikes;Red;56;0,00;8;1;0;14.68;"H ";2171,2942;3578,27;3578,27;1,6479;18;06.2011-06.2012
